time,in or out
16:07:59,Out
16:07:59,Out
16:08:00,In
16:08:02,Out
16:08:03,Out
16:08:04,In
16:08:05,Out
16:08:06,Out
16:08:07,In
16:08:08,In
16:08:08,Out
16:08:09,Out
16:08:09,In
16:08:11,In
16:08:15,In
16:08:15,In
16:08:16,In
16:08:16,Out
16:08:17,In
16:08:18,In
16:08:18,In
16:08:18,In
16:08:21,In
16:08:21,In
16:08:22,In
16:08:23,In
16:08:24,In
16:08:24,In
16:08:24,In
16:08:25,Out
16:08:26,In
16:08:27,In
16:08:27,Out
16:08:28,In
16:08:28,In
16:08:30,In
16:08:32,In
16:08:38,Out
16:08:38,In
16:08:38,In
16:08:38,In
16:08:40,In
16:08:40,In
16:08:41,Out
16:08:44,In
16:08:52,In
16:08:53,In
16:08:53,In
16:08:54,In
16:08:54,Out
16:08:55,In
16:08:56,Out
16:08:56,In
16:08:57,In
16:08:57,Out
16:08:58,In
16:08:58,Out
16:08:59,In
16:08:59,In
16:08:59,In
16:09:00,In
16:09:00,In
16:09:01,In
16:09:02,In
16:09:03,In
16:09:03,In
16:09:03,Out
16:09:03,In
16:09:03,Out
16:09:03,Out
16:09:04,Out
16:09:04,Out
16:09:06,Out
16:09:07,Out
16:09:07,Out
16:09:07,In
16:09:07,In
16:09:07,Out
16:09:07,Out
16:09:07,Out
16:09:08,Out
16:09:08,Out
16:09:08,Out
16:09:09,Out
16:09:09,In
16:09:10,Out
16:09:10,In
16:09:10,Out
16:09:11,Out
16:09:11,Out
16:09:11,In
16:09:11,In
16:09:11,In
16:09:11,Out
16:09:12,In
16:09:13,Out
16:09:13,In
16:09:13,In
16:09:14,In
16:09:15,In
16:09:15,Out
16:09:15,In
16:09:17,In
16:09:17,In
16:09:18,In
16:09:18,In
16:09:20,In
16:09:20,Out
16:09:20,Out
16:09:20,In
16:09:20,In
16:09:20,In
16:09:21,In
16:09:21,In
16:09:22,Out
16:09:22,In
16:09:24,In
16:09:24,In
16:09:26,In
16:09:26,In
16:09:26,In
16:09:27,Out
16:09:27,Out
16:09:27,In
16:09:28,In
16:09:28,In
16:09:29,In
16:09:29,In
16:09:29,Out
16:09:32,In
16:09:34,In
16:09:36,In
16:09:38,In
16:09:39,In
16:09:39,In
16:09:40,In
16:09:41,Out
16:09:41,Out
16:09:41,Out
16:09:42,Out
16:09:42,In
16:09:43,In
16:09:44,In
16:09:44,In
16:09:44,In
16:09:45,In
16:09:45,Out
16:09:49,Out
16:09:50,In
16:09:51,Out
16:09:53,In
16:09:53,In
16:09:54,Out
16:09:55,Out
16:09:55,In
16:09:56,In
16:09:56,In
16:09:56,In
16:09:56,In
16:09:57,In
16:09:57,In
16:09:58,In
16:09:58,In
16:09:58,In
16:09:59,In
16:09:59,Out
16:10:00,Out
16:10:00,In
16:10:01,Out
16:10:01,Out
16:10:01,Out
16:10:03,Out
16:10:04,In
16:10:04,In
16:10:04,Out
16:10:05,Out
16:10:05,Out
16:10:08,In
16:10:08,In
16:10:09,In
16:10:09,In
16:10:10,Out
16:10:10,Out
16:10:11,In
16:10:11,In
16:10:12,In
16:10:13,In
16:10:14,In
16:10:14,In
16:10:14,In
16:10:14,Out
16:10:15,In
16:10:15,In
16:10:15,In
16:10:16,In
16:10:16,In
16:10:16,Out
16:10:16,In
16:10:17,In
16:10:17,Out
16:10:17,Out
16:10:19,In
16:10:19,Out
16:10:20,In
16:10:21,Out
16:10:21,Out
16:10:21,In
16:10:23,Out
16:10:23,In
16:10:24,In
16:10:25,In
16:10:27,In
16:10:27,In
16:10:27,Out
16:10:28,Out
16:10:28,In
16:10:28,In
16:10:29,Out
16:10:29,Out
16:10:29,In
16:10:29,Out
16:10:30,In
16:10:30,In
16:10:31,In
16:10:34,In
16:10:35,Out
16:10:36,In
16:10:36,In
16:10:36,In
16:10:37,In
16:10:39,In
16:10:43,In
16:10:44,Out
16:10:46,Out
16:10:46,In
16:10:47,Out
16:10:48,In
16:10:48,Out
16:10:48,In
16:10:49,Out
16:10:50,In
16:10:50,In
16:10:50,In
16:10:51,Out
16:10:52,Out
16:10:53,In
16:10:53,In
16:10:53,In
16:10:54,In
16:10:54,In
16:10:55,Out
16:10:56,In
16:10:56,In
16:10:56,Out
16:10:58,In
16:11:01,In
16:11:01,In
16:11:02,In
16:11:03,In
16:11:03,In
16:11:05,In
16:11:05,In
16:11:09,In
16:11:09,In
16:11:10,In
16:11:11,In
16:11:12,Out
16:11:12,In
16:11:13,Out
16:11:15,In
16:11:21,In
16:11:22,In
16:11:22,Out
16:11:23,In
16:11:24,Out
16:11:24,In
16:11:28,In
16:11:29,In
16:11:33,In
16:11:34,In
16:11:37,In
16:11:37,Out
16:11:37,In
16:11:38,Out
16:11:38,In
16:11:38,Out
16:11:38,In
16:11:40,In
16:11:40,In
16:11:41,In
16:11:41,Out
16:11:42,In
16:11:43,In
16:11:43,In
16:11:49,In
16:11:50,In
16:11:50,In
16:11:57,In
16:11:59,In
16:12:00,In
16:12:02,In
16:12:02,In
16:12:05,In
16:12:05,In
16:12:05,In
16:12:07,In
16:12:07,In
16:12:08,Out
16:12:09,In
16:12:09,Out
16:12:09,Out
16:12:09,In
16:12:09,In
16:12:10,Out
16:12:10,In
16:12:11,In
16:12:11,Out
16:12:13,Out
16:12:13,Out
16:12:13,In
16:12:16,Out
16:12:16,In
16:12:16,In
16:12:17,In
16:12:18,In
16:12:20,In
16:12:22,In
16:12:23,In
16:12:24,In
16:12:25,Out
16:12:25,Out
16:12:25,In
16:12:26,Out
16:12:27,In
16:12:30,Out
16:12:30,In
16:12:31,In
16:12:32,In
16:12:34,In
16:12:37,Out
16:12:39,In
16:12:41,Out
16:12:41,In
16:12:43,In
16:12:43,In
16:12:44,Out
16:12:45,In
16:12:45,In
16:12:45,In
16:12:45,In
16:12:45,In
16:12:46,Out
16:12:46,Out
16:12:46,In
16:12:47,In
16:12:48,In
16:12:49,In
16:12:49,In
16:12:51,Out
16:12:52,In
16:12:52,Out
16:12:53,In
16:12:53,In
16:12:53,In
16:12:54,In
16:12:55,In
16:12:55,In
16:12:58,Out
16:12:59,Out
16:12:59,In
16:13:00,In
16:13:01,Out
16:13:01,In
16:13:01,Out
16:13:04,Out
16:13:04,Out
16:13:05,In
16:13:05,Out
16:13:06,Out
16:13:06,In
16:13:06,Out
16:13:06,Out
16:13:06,In
16:13:07,In
16:13:09,In
16:13:09,In
16:13:09,In
16:13:09,In
16:13:09,Out
16:13:09,Out
16:13:10,Out
16:13:10,In
16:13:10,In
16:13:11,Out
16:13:11,In
16:13:12,Out
16:13:12,In
16:13:14,Out
16:13:14,In
16:13:15,In
16:13:16,Out
16:13:16,Out
16:13:16,In
16:13:17,In
16:13:17,In
16:13:17,Out
16:13:18,Out
16:13:18,Out
16:13:19,In
16:13:19,In
16:13:19,Out
16:13:19,Out
16:13:19,Out
16:13:20,In
16:13:20,In
16:13:20,Out
16:13:21,Out
16:13:21,In
16:13:23,In
16:13:25,In
16:13:25,In
16:13:26,Out
16:13:27,In
16:13:27,Out
16:13:27,In
16:13:27,Out
16:13:28,In
16:13:28,Out
16:13:28,In
16:13:31,In
16:13:32,In
16:13:32,Out
16:13:33,In
16:13:33,In
16:13:36,In
16:13:36,In
16:13:37,In
16:13:38,Out
16:13:38,Out
16:13:39,Out
16:13:40,Out
16:13:40,Out
16:13:41,Out
16:13:41,In
16:13:41,Out
16:13:41,In
16:13:42,In
16:13:42,Out
16:13:43,Out
16:13:43,In
16:13:45,In
16:13:45,In
16:13:45,In
16:13:48,In
16:13:49,In
16:13:49,Out
16:13:50,Out
16:13:50,In
16:13:50,In
16:13:52,Out
16:13:52,In
16:13:53,Out
16:13:54,In
16:13:54,In
16:13:54,In
16:13:56,In
16:13:56,Out
16:13:56,In
16:13:57,Out
16:13:57,In
16:13:57,Out
16:14:01,In
16:14:04,In
16:14:06,Out
16:14:07,In
16:14:09,Out
16:14:09,In
16:14:09,Out
16:14:09,Out
16:14:10,Out
16:14:10,Out
16:14:10,In
16:14:12,In
16:14:12,Out
16:14:12,In
16:14:14,In
16:14:16,Out
16:14:17,Out
16:14:17,In
16:14:17,In
16:14:18,In
16:14:20,In
16:14:22,In
16:14:24,Out
16:14:24,In
16:14:25,Out
16:14:25,In
16:14:28,In
16:14:29,Out
16:14:29,In
16:14:30,In
16:14:30,In
16:14:31,In
16:14:31,In
16:14:31,In
16:14:32,In
16:14:32,In
16:14:33,In
16:14:33,In
16:14:33,Out
16:14:33,In
16:14:33,In
16:14:34,In
16:14:34,In
16:14:35,In
16:14:35,In
16:14:35,In
16:14:35,Out
16:14:35,In
16:14:36,Out
16:14:36,In
16:14:36,In
16:14:38,In
16:14:38,In
16:14:38,In
16:14:38,In
16:14:39,In
16:14:39,In
16:14:39,In
16:14:39,Out
16:14:39,Out
16:14:39,In
16:14:41,Out
16:14:41,In
16:14:41,In
16:14:42,Out
16:14:42,In
16:14:43,Out
16:14:43,Out
16:14:44,In
16:14:45,In
16:14:46,Out
16:14:48,Out
16:14:48,In
16:14:50,In
16:14:51,Out
16:14:52,In
16:14:52,In
16:14:53,In
16:14:53,In
16:14:53,In
16:14:53,In
16:14:54,In
16:14:55,In
16:14:57,In
16:14:57,Out
16:14:58,In
16:14:58,In
16:14:58,In
16:14:59,In
16:14:59,In
16:15:01,In
16:15:01,In
16:15:02,Out
16:15:03,In
16:15:04,Out
16:15:05,In
16:15:05,In
16:15:05,Out
16:15:05,In
16:15:06,In
16:15:07,In
16:15:08,In
16:15:11,In
16:15:12,In
16:15:14,Out
16:15:14,In
16:15:14,Out
16:15:14,In
16:15:14,In
16:15:15,In
16:15:15,Out
16:15:16,In
16:15:16,In
16:15:16,Out
16:15:17,Out
16:15:18,In
16:15:19,Out
16:15:19,Out
16:15:20,Out
16:15:20,Out
16:15:21,In
16:15:21,Out
16:15:21,Out
16:15:22,In
16:15:22,Out
16:15:22,In
16:15:22,In
16:15:23,Out
16:15:24,In
16:15:24,Out
16:15:26,In
16:15:26,In
16:15:26,In
16:15:27,In
16:15:27,Out
16:15:27,In
16:15:28,Out
16:15:28,In
16:15:28,Out
16:15:30,In
16:15:30,In
16:15:31,Out
16:15:32,In
16:15:33,In
16:15:34,In
16:15:34,In
16:15:34,In
16:15:36,Out
16:15:36,In
16:15:37,In
16:15:39,In
16:15:39,In
16:15:40,Out
16:15:41,In
16:15:41,Out
16:15:42,Out
16:15:43,Out
16:15:43,Out
16:15:43,In
16:15:43,Out
16:15:44,In
16:15:45,In
16:15:45,Out
16:15:45,In
16:15:45,Out
16:15:46,Out
16:15:46,In
16:15:46,In
16:15:46,In
16:15:46,Out
16:15:46,In
16:15:46,Out
16:15:48,In
16:15:48,Out
16:15:48,Out
16:15:49,In
16:15:49,In
16:15:49,Out
16:15:50,In
16:15:51,In
16:15:51,In
16:15:52,In
16:15:53,In
16:15:53,Out
16:15:53,In
16:15:54,In
16:15:54,In
16:15:54,Out
16:15:54,In
16:15:55,Out
16:15:55,In
16:15:55,In
16:15:56,In
16:15:56,Out
16:15:56,Out
16:15:57,Out
16:15:57,In
16:15:57,Out
16:15:57,In
16:15:58,In
16:15:58,In
16:15:58,Out
16:15:59,Out
16:15:59,In
16:15:59,In
16:15:59,In
16:16:00,Out
16:16:00,In
16:16:00,Out
16:16:01,In
16:16:01,Out
16:16:02,In
16:16:02,Out
16:16:04,In
16:16:04,In
16:16:04,In
16:16:04,In
16:16:04,In
16:16:04,In
16:16:06,In
16:16:07,Out
16:16:07,In
16:16:07,In
16:16:07,In
16:16:08,In
16:16:08,Out
16:16:09,Out
16:16:09,Out
16:16:09,In
16:16:09,In
16:16:10,In
16:16:10,Out
16:16:10,In
16:16:11,In
16:16:12,Out
16:16:12,In
16:16:12,In
16:16:13,In
16:16:13,Out
16:16:14,In
16:16:14,Out
16:16:16,Out
16:16:17,Out
16:16:17,In
16:16:17,Out
16:16:17,In
16:16:18,Out
16:16:18,In
16:16:19,Out
16:16:19,In
16:16:19,Out
16:16:19,In
16:16:20,Out
16:16:20,Out
16:16:21,In
16:16:21,In
16:16:21,Out
16:16:21,In
16:16:22,In
16:16:22,Out
16:16:23,Out
16:16:23,In
16:16:23,In
16:16:23,Out
16:16:23,In
16:16:23,Out
16:16:23,In
16:16:23,In
16:16:23,Out
16:16:24,Out
16:16:24,Out
16:16:24,In
16:16:24,In
16:16:24,Out
16:16:24,In
16:16:25,In
16:16:25,Out
16:16:26,In
16:16:26,Out
16:16:27,Out
16:16:27,Out
16:16:27,In
16:16:27,Out
16:16:28,Out
16:16:28,Out
16:16:29,In
16:16:30,In
16:16:30,Out
16:16:32,Out
16:16:32,Out
16:16:32,Out
16:16:32,Out
16:16:32,Out
16:16:32,Out
16:16:33,Out
16:16:33,Out
16:16:34,In
16:16:34,Out
16:16:34,Out
16:16:34,In
16:16:34,Out
16:16:35,Out
16:16:36,Out
16:16:37,In
16:16:37,Out
16:16:37,Out
16:16:37,Out
16:16:38,In
16:16:39,In
16:16:39,Out
16:16:40,Out
16:16:40,Out
16:16:41,In
16:16:41,Out
16:16:42,In
16:16:43,In
16:16:45,In
16:16:46,In
16:16:47,In
16:16:47,In
16:16:49,In
16:16:49,In
16:16:50,Out
16:16:50,In
16:16:50,Out
16:16:50,Out
16:16:50,Out
16:16:51,Out
16:16:51,In
16:16:52,In
16:16:52,In
16:16:53,Out
16:16:53,Out
16:16:54,In
16:16:54,In
16:16:55,Out
16:16:56,In
16:16:57,In
16:16:58,In
16:16:58,In
16:16:59,In
16:17:01,Out
16:17:01,In
16:17:02,In
16:17:02,In
16:17:05,In
16:17:05,In
16:17:07,Out
16:17:07,Out
16:17:07,In
16:17:08,Out
16:17:08,In
16:17:09,Out
16:17:09,In
16:17:09,Out
16:17:10,In
16:17:10,Out
16:17:11,Out
16:17:11,In
16:17:11,In
16:17:11,Out
16:17:12,In
16:17:14,Out
16:17:14,In
16:17:14,In
16:17:15,In
16:17:15,Out
16:17:15,In
16:17:15,Out
16:17:15,Out
16:17:16,Out
16:17:17,In
16:17:17,Out
16:17:17,In
16:17:17,Out
16:17:18,In
16:17:18,In
16:17:18,Out
16:17:20,Out
16:17:21,In
16:17:21,In
16:17:22,In
16:17:22,Out
16:17:22,Out
16:17:22,In
16:17:22,Out
16:17:23,In
16:17:23,In
16:17:23,In
16:17:24,In
16:17:24,In
16:17:25,In
16:17:26,In
16:17:26,In
16:17:26,Out
16:17:26,Out
16:17:27,In
16:17:27,In
16:17:27,In
16:17:28,Out
16:17:29,In
16:17:29,In
16:17:29,In
16:17:30,Out
16:17:30,In
16:17:30,In
16:17:31,Out
16:17:31,Out
16:17:32,Out
16:17:33,Out
16:17:34,Out
16:17:34,In
16:17:35,Out
16:17:36,Out
16:17:36,In
16:17:36,Out
16:17:36,Out
16:17:38,Out
16:17:39,Out
16:17:39,In
16:17:40,In
16:17:41,In
16:17:41,In
16:17:43,Out
16:17:43,In
16:17:44,In
16:17:44,In
16:17:44,In
16:17:45,In
16:17:46,Out
16:17:47,In
16:17:48,In
16:17:48,In
16:17:48,In
16:17:49,In
16:17:49,Out
16:17:49,Out
16:17:50,Out
16:17:50,Out
16:17:51,Out
16:17:51,In
16:17:51,Out
16:17:52,Out
16:17:53,In
16:17:53,Out
16:17:53,Out
16:17:53,Out
16:17:54,In
16:17:54,In
16:17:54,Out
16:17:55,Out
16:17:56,In
16:17:57,In
16:17:57,In
16:17:58,Out
16:17:58,In
16:17:59,In
16:17:59,In
16:17:59,In
16:18:00,In
16:18:00,In
16:18:00,Out
16:18:02,In
16:18:02,In
16:18:02,In
16:18:03,In
16:18:03,In
16:18:03,In
16:18:03,Out
16:18:03,Out
16:18:04,In
16:18:04,Out
16:18:04,In
16:18:05,In
16:18:05,In
16:18:05,Out
16:18:05,Out
16:18:05,In
16:18:07,In
16:18:08,Out
16:18:08,In
16:18:09,In
16:18:11,Out
16:18:11,Out
16:18:11,Out
16:18:11,In
16:18:11,In
16:18:12,In
16:18:12,Out
16:18:12,Out
16:18:12,In
16:18:13,Out
16:18:14,In
16:18:14,In
16:18:15,Out
16:18:15,In
16:18:15,Out
16:18:15,In
16:18:16,In
16:18:16,Out
16:18:16,Out
16:18:16,In
16:18:16,Out
16:18:16,Out
16:18:16,In
16:18:17,Out
16:18:17,Out
16:18:18,Out
16:18:18,Out
16:18:18,Out
16:18:18,Out
16:18:18,Out
16:18:19,Out
16:18:19,In
16:18:19,In
16:18:20,Out
16:18:20,Out
16:18:20,In
16:18:20,Out
16:18:21,Out
16:18:21,Out
16:18:22,In
16:18:22,In
16:18:23,In
16:18:23,In
16:18:23,In
16:18:25,In
16:18:25,In
16:18:26,Out
16:18:26,In
16:18:26,Out
16:18:26,Out
16:18:26,In
16:18:27,Out
16:18:28,Out
16:18:28,Out
16:18:29,Out
16:18:30,In
16:18:30,In
16:18:30,Out
16:18:32,In
16:18:32,Out
16:18:33,Out
16:18:33,In
16:18:33,Out
16:18:34,Out
16:18:34,In
16:18:34,Out
16:18:35,Out
16:18:36,In
16:18:36,In
16:18:37,Out
16:18:38,In
16:18:38,In
16:18:39,Out
16:18:39,Out
16:18:40,Out
16:18:40,In
16:18:40,Out
16:18:41,In
16:18:41,Out
16:18:41,Out
16:18:41,Out
16:18:42,Out
16:18:42,In
16:18:43,In
16:18:43,In
16:18:43,Out
16:18:45,In
16:18:45,Out
16:18:46,Out
16:18:47,Out
16:18:47,Out
16:18:48,In
16:18:49,Out
16:18:49,Out
16:18:50,Out
16:18:50,Out
16:18:51,Out
16:18:52,Out
16:18:52,Out
16:18:52,Out
16:18:52,Out
16:18:53,Out
16:18:53,In
16:18:54,Out
16:18:54,Out
16:18:54,Out
16:18:54,Out
16:18:55,In
16:18:55,Out
16:18:55,In
16:18:55,Out
16:18:55,In
16:18:55,Out
16:18:56,In
16:18:56,Out
16:18:56,Out
16:18:56,In
16:18:56,In
16:18:56,In
16:18:57,In
16:18:57,Out
16:18:58,In
16:18:58,Out
16:18:59,Out
16:18:59,Out
16:18:59,In
16:19:01,Out
16:19:01,Out
16:19:02,Out
16:19:02,Out
16:19:02,Out
16:19:03,Out
16:19:03,Out
16:19:03,Out
16:19:04,In
16:19:05,Out
16:19:06,Out
16:19:06,In
16:19:06,Out
16:19:07,In
16:19:07,In
16:19:07,Out
16:19:07,Out
16:19:07,In
16:19:08,Out
16:19:08,In
16:19:08,In
16:19:08,In
16:19:09,In
16:19:09,Out
16:19:10,In
16:19:11,Out
16:19:11,Out
16:19:13,Out
16:19:13,Out
16:19:14,Out
16:19:14,In
16:19:14,In
16:19:14,In
16:19:15,In
16:19:16,Out
16:19:16,In
16:19:17,Out
16:19:18,Out
16:19:19,Out
16:19:19,Out
16:19:20,In
16:19:21,In
16:19:22,In
16:19:24,In
16:19:25,Out
16:19:25,In
16:19:26,In
16:19:27,In
16:19:27,In
16:19:28,In
16:19:28,In
16:19:29,In
16:19:29,Out
16:19:30,In
16:19:31,In
16:19:31,In
16:19:31,Out
16:19:32,In
16:19:33,In
16:19:33,In
16:19:34,Out
16:19:35,In
16:19:35,In
16:19:36,Out
16:19:37,In
16:19:38,In
16:19:38,Out
16:19:38,Out
16:19:38,Out
16:19:41,Out
16:19:46,Out
16:19:46,Out
16:19:48,Out
16:19:48,Out
16:19:50,Out
16:19:51,Out
16:19:51,Out
16:19:52,Out
16:19:53,In
16:19:53,Out
16:19:53,Out
16:19:53,Out
16:19:53,Out
16:19:53,In
16:19:54,Out
16:19:55,Out
16:19:56,Out
16:19:56,Out
16:19:57,Out
16:19:57,Out
16:19:57,Out
16:19:58,Out
16:19:58,Out
16:19:58,In
16:19:58,Out
16:19:59,In
16:19:59,Out
16:19:59,In
16:19:59,In
16:20:00,Out
16:20:01,Out
16:20:01,Out
16:20:01,In
16:20:01,Out
16:20:02,In
16:20:02,In
16:20:04,In
16:20:04,Out
16:20:04,Out
16:20:04,In
16:20:07,In
16:20:08,Out
16:20:08,Out
16:20:10,Out
16:20:10,Out
16:20:10,Out
16:20:11,In
16:20:11,Out
16:20:12,Out
16:20:12,Out
16:20:12,Out
16:20:12,Out
16:20:12,Out
16:20:12,Out
16:20:13,Out
16:20:14,Out
16:20:14,Out
16:20:14,Out
16:20:15,Out
16:20:15,Out
16:20:15,Out
16:20:16,In
16:20:16,Out
16:20:17,In
16:20:17,Out
16:20:18,Out
16:20:19,Out
16:20:22,Out
16:20:25,Out
16:20:26,Out
16:20:26,Out
16:20:26,In
16:20:28,Out
16:20:28,Out
16:20:28,In
16:20:29,Out
16:20:29,Out
16:20:29,Out
16:20:30,In
16:20:31,Out
16:20:31,Out
16:20:33,Out
16:20:34,Out
16:20:34,Out
16:20:35,In
16:20:35,In
16:20:35,Out
16:20:35,Out
16:20:36,Out
16:20:36,Out
16:20:37,Out
16:20:37,Out
16:20:37,Out
16:20:38,Out
16:20:40,Out
16:20:40,In
16:20:41,Out
16:20:43,Out
16:20:43,Out
16:20:46,Out
16:20:48,Out
16:20:50,Out
16:20:51,Out
16:20:51,Out
16:20:55,Out
16:20:55,Out
16:20:55,Out
16:20:56,Out
16:20:56,Out
16:20:57,In
16:20:58,In
16:21:00,In
16:21:00,Out
16:21:02,In
16:21:03,In
16:21:04,In
16:21:04,In
16:21:05,In
16:21:08,Out
16:21:09,Out
16:21:09,In
16:21:10,Out
16:21:11,In
16:21:13,In
16:21:13,Out
16:21:13,Out
16:21:16,In
16:21:16,Out
16:21:17,In
16:21:18,In
16:21:18,In
16:21:19,In
16:21:20,In
16:21:20,In
16:21:25,In
16:21:26,In
16:21:26,Out
16:21:26,Out
16:21:27,Out
16:21:27,In
16:21:28,Out
16:21:29,In
16:21:29,In
16:21:30,In
16:21:31,Out
16:21:33,In
16:21:33,In
16:21:33,In
16:21:33,In
16:21:36,In
16:21:36,In
16:21:36,In
16:21:36,In
16:21:37,In
16:21:40,In
16:21:41,In
16:21:43,In
16:21:46,Out
16:21:47,Out
16:21:49,In
16:21:49,In
16:21:50,In
16:21:50,In
16:21:54,In
16:21:55,In
16:21:57,In
16:21:57,In
16:22:00,In
16:22:00,In
16:22:01,In
16:22:01,In
16:22:01,In
16:22:01,In
16:22:02,In
16:22:02,In
16:22:02,In
16:22:03,Out
16:22:03,In
16:22:05,Out
16:22:05,Out
16:22:06,In
16:22:06,In
16:22:06,In
16:22:07,Out
16:22:08,In
16:22:08,Out
16:22:08,Out
16:22:09,Out
16:22:09,In
16:22:10,In
16:22:10,Out
16:22:10,Out
16:22:11,Out
16:22:11,Out
16:22:11,In
16:22:11,In
16:22:11,Out
16:22:12,In
16:22:12,Out
16:22:14,In
16:22:15,Out
16:22:15,In
16:22:15,In
16:22:15,Out
16:22:16,Out
16:22:16,Out
16:22:16,In
16:22:16,Out
16:22:18,In
16:22:18,Out
16:22:18,Out
16:22:18,Out
16:22:19,In
16:22:19,In
16:22:19,Out
16:22:20,In
16:22:20,Out
16:22:20,Out
16:22:21,In
16:22:21,Out
16:22:22,In
16:22:23,In
16:22:23,In
16:22:23,Out
16:22:24,In
16:22:25,Out
16:22:25,Out
16:22:25,In
16:22:25,Out
16:22:26,In
16:22:26,Out
16:22:26,Out
16:22:27,Out
16:22:27,Out
16:22:27,Out
16:22:28,Out
16:22:28,Out
16:22:28,Out
16:22:28,Out
16:22:29,In
16:22:29,In
16:22:29,Out
16:22:31,Out
16:22:31,Out
16:22:32,Out
16:22:34,Out
16:22:35,In
16:22:35,In
16:22:36,In
16:22:36,Out
16:22:36,Out
16:22:37,Out
16:22:40,Out
16:22:40,In
16:22:40,Out
16:22:42,In
16:22:43,Out
16:22:43,Out
16:22:44,Out
16:22:45,In
16:22:49,Out
16:22:49,Out
16:22:49,Out
16:22:50,Out
16:22:50,Out
16:22:50,In
16:22:51,In
16:22:53,In
16:22:54,Out
16:22:54,Out
16:22:54,In
16:22:55,In
16:22:55,Out
16:22:56,In
16:22:58,In
16:22:59,Out
16:23:00,Out
16:23:00,In
16:23:01,Out
16:23:01,Out
16:23:01,Out
16:23:01,In
16:23:01,Out
16:23:01,In
16:23:01,In
16:23:02,In
16:23:02,In
16:23:03,In
16:23:04,Out
16:23:05,In
16:23:05,Out
16:23:05,In
16:23:06,In
16:23:07,In
16:23:08,In
16:23:09,Out
16:23:09,Out
16:23:09,In
16:23:09,In
16:23:12,In
16:23:18,Out
16:23:20,Out
16:23:22,Out
16:23:23,In
16:23:23,In
16:23:23,In
16:23:24,In
16:23:24,In
16:23:24,Out
16:23:24,In
16:23:25,In
16:23:25,Out
16:23:26,In
16:23:27,In
16:23:28,Out
16:23:28,In
16:23:28,In
16:23:29,In
16:23:29,Out
16:23:32,In
16:23:33,In
16:23:33,In
16:23:34,In
16:23:35,Out
16:23:37,Out
16:23:38,In
16:23:38,In
16:23:39,Out
16:23:40,Out
16:23:41,Out
16:23:41,Out
16:23:41,Out
16:23:41,In
16:23:45,Out
16:23:45,Out
16:23:46,Out
16:23:46,In
16:23:47,Out
16:23:48,In
16:23:48,In
16:23:49,Out
16:23:50,In
16:23:52,In
16:23:52,In
16:23:52,In
16:23:54,Out
16:23:55,In
16:23:55,In
16:23:55,In
16:23:56,In
16:23:58,Out
16:23:58,In
16:24:00,Out
16:24:01,Out
16:24:01,In
16:24:04,Out
16:24:04,Out
16:24:05,In
16:24:05,Out
16:24:12,Out
16:24:14,Out
16:24:14,Out
16:24:16,In
16:24:17,In
16:24:18,Out
16:24:19,In
16:24:20,Out
16:24:20,In
16:24:21,In
16:24:22,Out
16:24:29,Out
16:24:30,In
16:24:30,In
16:24:31,In
16:24:31,In
16:24:31,In
16:24:32,In
16:24:32,In
16:24:34,In
16:24:35,In
16:24:36,Out
16:24:37,Out
16:24:37,Out
16:24:37,Out
16:24:37,Out
16:24:38,Out
16:24:38,Out
16:24:39,Out
16:24:39,Out
16:24:40,Out
16:24:41,In
16:24:41,In
16:24:44,Out
16:24:46,In
16:24:46,Out
16:24:47,In
16:24:47,In
16:24:48,In
16:24:49,Out
16:24:49,Out
16:24:49,Out
16:24:50,Out
16:24:50,In
16:24:50,Out
16:24:51,In
16:24:51,Out
16:24:52,Out
16:24:52,In
16:24:52,Out
16:24:53,Out
16:24:54,In
16:24:54,In
16:24:57,In
16:24:58,In
16:24:58,In
16:24:59,Out
16:24:59,Out
16:25:01,In
16:25:02,In
16:25:02,In
16:25:03,In
16:25:04,In
16:25:05,In
16:25:05,Out
16:25:05,Out
16:25:05,In
16:25:06,Out
16:25:06,In
16:25:08,In
16:25:08,Out
16:25:08,Out
16:25:08,Out
16:25:10,Out
16:25:11,In
16:25:11,Out
16:25:12,In
16:25:13,In
16:25:13,Out
16:25:14,In
16:25:14,Out
16:25:16,In
16:25:16,In
16:25:16,Out
16:25:17,In
16:25:17,In
16:25:17,Out
16:25:17,In
16:25:17,In
16:25:19,Out
16:25:19,Out
16:25:20,Out
16:25:21,Out
16:25:21,In
16:25:21,In
16:25:21,In
16:25:23,In
16:25:24,Out
16:25:25,In
16:25:25,In
16:25:27,In
16:25:27,In
16:25:28,Out
16:25:29,In
16:25:29,In
16:25:32,Out
16:25:32,Out
16:25:33,Out
16:25:33,In
16:25:33,Out
16:25:34,Out
16:25:34,Out
16:25:34,In
16:25:35,In
16:25:35,Out
16:25:35,Out
16:25:35,In
16:25:36,In
16:25:36,In
16:25:36,In
16:25:37,Out
16:25:37,In
16:25:37,In
16:25:37,Out
16:25:37,Out
16:25:37,Out
16:25:38,Out
16:25:38,Out
16:25:38,Out
16:25:39,Out
16:25:39,In
16:25:40,Out
16:25:40,Out
16:25:41,Out
16:25:41,Out
16:25:41,In
16:25:41,Out
16:25:42,In
16:25:42,In
16:25:42,Out
16:25:42,In
16:25:43,In
16:25:43,Out
16:25:43,In
16:25:43,In
16:25:43,In
16:25:45,In
16:25:46,Out
16:25:46,Out
