time,in or out
13:31:44,Out
13:31:44,In
13:31:44,Out
13:31:44,In
13:31:45,In
13:31:45,Out
13:31:45,Out
13:31:45,In
13:31:45,Out
13:31:46,In
13:31:46,Out
13:31:46,In
13:31:46,Out
13:31:46,In
13:31:46,In
13:31:46,Out
13:31:47,Out
13:31:47,Out
13:31:47,In
13:31:47,Out
13:31:48,Out
13:31:48,In
13:31:49,In
13:31:49,In
13:31:49,In
13:31:49,Out
13:31:49,Out
13:31:49,Out
13:31:49,Out
13:31:49,In
13:31:50,Out
13:31:50,In
13:31:50,Out
13:31:50,In
13:31:50,Out
13:31:50,Out
13:31:50,In
13:31:50,In
13:31:51,In
13:31:51,Out
13:31:51,In
13:31:51,Out
13:31:51,Out
13:31:51,In
13:31:51,Out
13:31:52,Out
13:31:52,Out
13:31:52,Out
13:31:53,In
13:31:53,Out
13:31:53,Out
13:31:54,Out
13:31:54,Out
13:31:55,Out
13:31:55,Out
13:31:56,Out
13:31:56,In
13:31:57,Out
13:31:57,Out
13:31:57,Out
13:31:58,In
13:31:58,Out
13:31:59,Out
13:31:59,Out
13:32:02,Out
13:32:03,Out
13:32:03,Out
13:32:05,Out
13:32:06,Out
13:32:06,Out
13:32:06,Out
13:32:07,Out
13:32:07,In
13:32:07,In
13:32:07,Out
13:32:07,In
13:32:08,In
13:32:08,In
13:32:08,Out
13:32:08,In
13:32:08,Out
13:32:09,In
13:32:09,Out
13:32:09,Out
13:32:10,In
13:32:10,In
13:32:10,Out
13:32:11,Out
13:32:11,Out
13:32:11,In
13:32:11,Out
13:32:11,In
13:32:11,In
13:32:12,Out
13:32:12,Out
13:32:12,Out
13:32:13,Out
13:32:13,Out
13:32:14,In
13:32:14,Out
13:32:15,Out
13:32:15,In
13:32:17,Out
13:32:17,Out
13:32:17,Out
13:32:17,In
13:32:17,Out
13:32:17,Out
13:32:18,Out
13:32:18,Out
13:32:19,Out
13:32:19,Out
13:32:19,Out
13:32:19,In
13:32:19,Out
13:32:19,In
13:32:20,In
13:32:20,Out
13:32:20,In
13:32:20,Out
13:32:20,In
13:32:20,In
13:32:20,Out
13:32:20,In
13:32:20,In
13:32:21,Out
13:32:21,In
13:32:21,In
13:32:21,Out
13:32:22,In
13:32:22,Out
13:32:22,Out
13:32:22,Out
13:32:22,Out
13:32:22,In
13:32:23,Out
13:32:23,Out
13:32:23,In
13:32:23,Out
13:32:24,Out
13:32:24,Out
13:32:24,Out
13:32:24,Out
13:32:25,Out
13:32:25,Out
13:32:25,Out
13:32:26,In
13:32:26,Out
13:32:27,Out
13:32:28,Out
13:32:29,Out
13:32:29,Out
13:32:30,Out
13:32:30,Out
13:32:32,Out
13:32:32,Out
13:32:32,In
13:32:32,In
13:32:34,Out
13:32:34,Out
13:32:35,In
13:32:35,In
13:32:35,Out
13:32:35,In
13:32:35,Out
13:32:36,Out
13:32:36,Out
13:32:36,Out
13:32:37,Out
13:32:37,Out
13:32:37,Out
13:32:37,Out
13:32:37,Out
13:32:37,In
13:32:38,Out
13:32:38,In
13:32:38,Out
13:32:39,In
13:32:39,In
13:32:39,Out
13:32:39,Out
13:32:39,Out
13:32:39,In
13:32:40,Out
13:32:40,In
13:32:40,Out
13:32:40,Out
13:32:40,In
13:32:40,Out
13:32:40,Out
13:32:40,In
13:32:41,In
13:32:41,In
13:32:41,Out
13:32:41,Out
13:32:41,Out
13:32:42,Out
13:32:42,Out
13:32:42,Out
13:32:42,Out
13:32:43,In
13:32:43,In
13:32:43,Out
13:32:44,Out
13:32:44,Out
13:32:44,Out
13:32:44,In
13:32:44,Out
13:32:45,Out
13:32:45,Out
13:32:46,Out
13:32:46,Out
13:32:46,Out
13:32:46,Out
13:32:46,Out
13:32:47,Out
13:32:47,Out
13:32:47,Out
13:32:47,Out
13:32:47,Out
13:32:48,Out
13:32:48,In
13:32:48,Out
13:32:49,Out
13:32:49,Out
13:32:49,In
13:32:49,Out
13:32:49,Out
13:32:50,In
13:32:50,Out
13:32:50,Out
13:32:50,Out
13:32:51,Out
13:32:51,Out
13:32:51,Out
13:32:52,Out
13:32:52,Out
13:32:52,In
13:32:52,In
13:32:52,Out
13:32:52,Out
13:32:53,In
13:32:53,In
13:32:53,Out
13:32:53,In
13:32:53,Out
13:32:53,In
13:32:53,Out
13:32:53,In
13:32:54,In
13:32:54,In
13:32:54,Out
13:32:54,Out
13:32:54,In
13:32:55,In
13:32:55,Out
13:32:55,Out
13:32:55,Out
13:32:56,In
13:32:56,Out
13:32:56,Out
13:32:56,Out
13:32:56,Out
13:32:56,Out
13:32:56,Out
13:32:57,Out
13:32:57,In
13:32:57,Out
13:32:57,In
13:32:57,In
13:32:57,In
13:32:58,Out
13:32:58,In
13:32:58,Out
13:32:58,Out
13:32:58,In
13:32:58,Out
13:32:59,Out
13:32:59,In
13:32:59,Out
13:32:59,In
13:32:59,Out
13:32:59,In
13:33:00,Out
13:33:00,Out
13:33:00,Out
13:33:00,Out
13:33:01,Out
13:33:01,In
13:33:02,Out
13:33:02,Out
13:33:02,In
13:33:02,Out
13:33:02,Out
13:33:02,In
13:33:02,Out
13:33:02,Out
13:33:02,In
13:33:03,Out
13:33:03,In
13:33:03,Out
13:33:04,In
13:33:04,Out
13:33:04,In
13:33:05,In
13:33:05,Out
13:33:05,In
13:33:06,Out
13:33:06,In
13:33:07,Out
13:33:07,Out
13:33:07,Out
13:33:08,Out
13:33:08,Out
13:33:08,Out
13:33:08,In
13:33:08,Out
13:33:08,Out
13:33:09,In
13:33:09,Out
13:33:09,In
13:33:09,Out
13:33:10,Out
13:33:10,In
13:33:10,Out
13:33:10,In
13:33:10,Out
13:33:11,Out
13:33:11,Out
13:33:11,Out
13:33:11,Out
13:33:12,In
13:33:12,Out
13:33:12,In
13:33:12,Out
13:33:12,Out
13:33:13,In
13:33:13,In
13:33:14,Out
13:33:14,In
13:33:14,Out
13:33:14,Out
13:33:14,In
13:33:14,Out
13:33:15,Out
13:33:15,Out
13:33:15,Out
13:33:15,Out
13:33:15,In
13:33:15,In
13:33:16,In
13:33:16,In
13:33:16,Out
13:33:16,Out
13:33:17,Out
13:33:17,Out
13:33:17,Out
13:33:17,Out
13:33:17,In
13:33:17,Out
13:33:17,Out
13:33:17,Out
13:33:18,In
13:33:18,In
13:33:18,In
13:33:18,In
13:33:19,Out
13:33:19,Out
13:33:20,In
13:33:20,Out
13:33:20,In
13:33:20,Out
13:33:20,In
13:33:21,In
13:33:21,Out
13:33:21,Out
13:33:21,In
13:33:21,Out
13:33:21,Out
13:33:21,In
13:33:21,In
13:33:22,Out
13:33:22,Out
13:33:22,Out
13:33:22,Out
13:33:23,In
13:33:23,Out
13:33:23,In
13:33:24,Out
13:33:24,Out
13:33:24,Out
13:33:24,Out
13:33:25,Out
13:33:26,Out
13:33:26,In
13:33:26,In
13:33:27,Out
13:33:27,In
13:33:27,Out
13:33:28,Out
13:33:28,Out
13:33:28,Out
13:33:29,In
13:33:29,Out
13:33:29,Out
13:33:30,Out
13:33:30,Out
13:33:30,Out
13:33:31,Out
13:33:31,Out
13:33:31,Out
13:33:32,In
13:33:32,In
13:33:32,In
13:33:32,Out
13:33:33,Out
13:33:33,In
13:33:34,In
13:33:34,Out
13:33:34,Out
13:33:34,In
13:33:34,In
13:33:35,In
13:33:35,Out
13:33:36,Out
13:33:36,In
13:33:36,Out
13:33:36,In
13:33:36,Out
13:33:36,Out
13:33:37,In
13:33:37,Out
13:33:37,Out
13:33:37,Out
13:33:37,Out
13:33:38,In
13:33:38,Out
13:33:38,Out
13:33:38,Out
13:33:39,Out
13:33:39,Out
13:33:39,Out
13:33:40,Out
13:33:40,In
13:33:40,Out
13:33:40,In
13:33:40,In
13:33:41,In
13:33:41,In
13:33:41,Out
13:33:41,Out
13:33:42,Out
13:33:42,Out
13:33:42,Out
13:33:42,Out
13:33:42,Out
13:33:43,In
13:33:43,In
13:33:43,In
13:33:44,Out
13:33:44,In
13:33:44,Out
13:33:44,Out
13:33:45,Out
13:33:45,Out
13:33:45,Out
13:33:45,In
13:33:45,In
13:33:46,In
13:33:46,In
13:33:46,Out
13:33:46,In
13:33:46,Out
13:33:47,Out
13:33:47,Out
13:33:47,In
13:33:48,Out
13:33:48,Out
13:33:48,Out
13:33:49,Out
13:33:49,Out
13:33:49,Out
13:33:49,In
13:33:49,Out
13:33:50,Out
13:33:50,In
13:33:50,Out
13:33:51,Out
13:33:51,Out
13:33:51,Out
13:33:51,Out
13:33:52,Out
13:33:52,In
13:33:52,In
13:33:53,In
13:33:53,Out
13:33:54,Out
13:33:54,Out
13:33:54,Out
13:33:54,In
13:33:55,Out
13:33:55,Out
13:33:55,Out
13:33:55,In
13:33:55,Out
13:33:55,Out
13:33:55,Out
13:33:56,In
13:33:56,Out
13:33:56,Out
13:33:56,Out
13:33:56,Out
13:33:57,In
13:33:57,In
13:33:57,In
13:33:57,Out
13:33:57,In
13:33:57,Out
13:33:57,Out
13:33:57,In
13:33:57,Out
13:33:57,Out
13:33:58,Out
13:33:58,Out
13:33:58,In
13:33:58,Out
13:33:58,Out
13:33:58,Out
13:33:59,Out
13:33:59,In
13:33:59,Out
13:33:59,Out
13:33:59,Out
13:34:00,In
13:34:00,Out
13:34:00,Out
13:34:00,In
13:34:00,Out
13:34:00,In
13:34:00,Out
13:34:01,Out
13:34:01,In
13:34:01,In
13:34:02,Out
13:34:02,In
13:34:02,In
13:34:02,Out
13:34:03,Out
13:34:03,Out
13:34:03,In
13:34:03,Out
13:34:03,Out
13:34:05,Out
13:34:05,Out
13:34:05,In
13:34:06,Out
13:34:06,In
13:34:06,Out
13:34:06,In
13:34:06,Out
13:34:06,Out
13:34:07,Out
13:34:07,Out
13:34:07,Out
13:34:07,In
13:34:07,Out
13:34:08,In
13:34:08,Out
13:34:08,Out
13:34:09,Out
13:34:09,Out
13:34:09,Out
13:34:10,Out
13:34:10,Out
13:34:10,Out
13:34:10,Out
13:34:11,Out
13:34:11,In
13:34:11,Out
13:34:11,In
13:34:11,Out
13:34:12,Out
13:34:12,In
13:34:12,Out
13:34:12,In
13:34:12,Out
13:34:12,In
13:34:13,Out
13:34:14,Out
13:34:14,Out
13:34:14,Out
13:34:14,Out
13:34:14,In
13:34:15,In
13:34:15,Out
13:34:15,Out
13:34:16,In
13:34:16,Out
13:34:16,Out
13:34:16,In
13:34:16,Out
13:34:17,Out
13:34:17,Out
13:34:17,In
13:34:17,Out
13:34:17,Out
13:34:17,Out
13:34:17,In
13:34:18,Out
13:34:18,Out
13:34:18,In
13:34:18,Out
13:34:18,Out
13:34:19,In
13:34:19,Out
13:34:19,Out
13:34:20,Out
13:34:20,Out
13:34:20,Out
13:34:22,Out
13:34:22,Out
13:34:22,Out
13:34:23,Out
13:34:23,In
13:34:23,Out
13:34:23,Out
13:34:24,Out
13:34:24,Out
13:34:24,In
13:34:24,In
13:34:24,Out
13:34:25,Out
13:34:25,In
13:34:25,Out
13:34:25,In
13:34:25,Out
13:34:25,In
13:34:25,Out
13:34:25,Out
13:34:26,Out
13:34:26,Out
13:34:26,Out
13:34:26,In
13:34:26,Out
13:34:26,Out
13:34:26,Out
13:34:26,Out
13:34:27,Out
13:34:27,Out
13:34:27,Out
13:34:27,Out
13:34:28,Out
13:34:28,In
13:34:29,Out
13:34:29,Out
13:34:29,Out
13:34:30,In
13:34:30,Out
13:34:31,Out
13:34:31,Out
13:34:32,Out
13:34:32,In
13:34:34,In
13:34:34,In
13:34:34,Out
13:34:35,Out
13:34:35,Out
13:34:35,Out
13:34:36,Out
13:34:37,Out
13:34:37,Out
13:34:37,Out
13:34:38,Out
13:34:38,Out
13:34:38,Out
13:34:38,Out
13:34:39,In
13:34:40,In
13:34:40,Out
13:34:40,Out
13:34:40,In
13:34:41,Out
13:34:41,Out
13:34:42,Out
13:34:42,Out
13:34:43,In
13:34:43,In
13:34:43,Out
13:34:43,Out
13:34:43,Out
13:34:43,In
13:34:43,Out
13:34:43,Out
13:34:44,In
13:34:45,Out
13:34:45,Out
13:34:45,In
13:34:45,Out
13:34:45,Out
13:34:45,In
13:34:45,Out
13:34:46,Out
13:34:46,Out
13:34:46,Out
13:34:46,In
13:34:46,Out
13:34:46,Out
13:34:47,Out
13:34:47,Out
13:34:47,In
13:34:47,In
13:34:47,In
13:34:48,In
13:34:48,Out
13:34:48,Out
13:34:48,In
13:34:48,Out
13:34:48,In
13:34:48,Out
13:34:49,Out
13:34:49,In
13:34:49,In
13:34:49,Out
13:34:49,Out
13:34:49,In
13:34:50,In
13:34:50,Out
13:34:50,Out
13:34:50,Out
13:34:51,Out
13:34:51,In
13:34:52,Out
13:34:52,Out
13:34:52,In
13:34:53,Out
13:34:53,In
13:34:53,Out
13:34:53,In
13:34:53,Out
13:34:54,In
13:34:54,In
13:34:54,Out
13:34:54,Out
13:34:54,Out
13:34:54,In
13:34:55,Out
13:34:55,Out
13:34:55,Out
13:34:55,Out
13:34:55,Out
13:34:56,Out
13:34:56,In
13:34:57,Out
13:34:57,Out
13:34:57,In
13:34:57,Out
13:34:57,Out
13:34:57,In
13:34:58,In
13:34:58,Out
13:34:58,In
13:34:58,Out
13:34:58,Out
13:34:59,Out
13:34:59,Out
13:34:59,Out
13:35:00,Out
13:35:00,Out
13:35:00,Out
13:35:00,In
13:35:00,In
13:35:00,Out
13:35:01,In
13:35:01,In
13:35:01,In
13:35:01,Out
13:35:01,In
13:35:02,Out
13:35:02,Out
13:35:02,In
13:35:02,Out
13:35:02,Out
13:35:02,In
13:35:02,Out
13:35:03,Out
13:35:03,In
13:35:03,In
13:35:03,In
13:35:03,Out
13:35:03,In
13:35:03,Out
13:35:03,In
13:35:03,In
13:35:04,Out
13:35:04,Out
13:35:04,In
13:35:04,Out
13:35:04,In
13:35:04,Out
13:35:05,In
13:35:05,In
13:35:05,In
13:35:06,In
13:35:06,In
13:35:06,Out
13:35:06,Out
13:35:06,In
13:35:06,In
13:35:06,Out
13:35:07,In
13:35:07,In
13:35:07,In
13:35:07,In
13:35:07,In
13:35:07,Out
13:35:07,Out
13:35:07,In
13:35:07,Out
13:35:07,Out
13:35:08,Out
13:35:08,Out
13:35:08,In
13:35:09,In
13:35:09,Out
13:35:09,Out
13:35:09,Out
13:35:09,Out
13:35:09,Out
13:35:10,In
13:35:10,Out
13:35:10,Out
13:35:11,Out
13:35:11,Out
13:35:11,In
13:35:11,Out
13:35:11,Out
13:35:11,In
13:35:11,In
13:35:12,Out
13:35:12,In
13:35:12,Out
13:35:12,Out
13:35:12,In
13:35:12,Out
13:35:13,Out
13:35:13,Out
13:35:13,In
13:35:13,In
13:35:13,In
13:35:13,Out
13:35:14,Out
13:35:14,In
13:35:15,In
13:35:15,Out
13:35:15,Out
13:35:15,Out
13:35:15,In
13:35:15,Out
13:35:16,Out
13:35:16,Out
13:35:16,In
13:35:16,In
13:35:17,Out
13:35:17,Out
13:35:17,In
13:35:17,Out
13:35:17,In
13:35:18,In
13:35:18,Out
13:35:18,Out
13:35:18,In
13:35:18,In
13:35:18,In
13:35:18,Out
13:35:19,Out
13:35:19,Out
13:35:19,Out
13:35:20,In
13:35:20,Out
13:35:20,Out
13:35:20,Out
13:35:20,Out
13:35:21,Out
13:35:21,Out
13:35:22,Out
13:35:22,Out
13:35:23,In
13:35:23,Out
13:35:23,Out
13:35:23,Out
13:35:23,Out
13:35:23,In
13:35:24,Out
13:35:24,Out
13:35:24,In
13:35:24,Out
13:35:25,In
13:35:25,Out
13:35:25,Out
13:35:25,Out
13:35:25,Out
13:35:25,Out
13:35:26,In
13:35:26,Out
13:35:26,Out
13:35:26,Out
13:35:26,In
13:35:26,Out
13:35:26,Out
13:35:27,Out
13:35:27,Out
13:35:28,In
13:35:28,In
13:35:28,Out
13:35:29,In
13:35:29,Out
13:35:29,In
13:35:29,Out
13:35:29,In
13:35:30,Out
13:35:31,Out
13:35:32,In
13:35:32,In
13:35:32,Out
13:35:32,In
13:35:32,Out
13:35:32,Out
13:35:33,Out
13:35:33,In
13:35:33,In
13:35:34,In
13:35:34,Out
13:35:34,In
13:35:34,Out
13:35:34,Out
13:35:35,Out
13:35:35,Out
13:35:35,In
13:35:35,Out
13:35:35,In
13:35:35,In
13:35:35,In
13:35:35,In
13:35:36,Out
13:35:36,In
13:35:36,Out
13:35:36,Out
13:35:37,In
13:35:37,Out
13:35:37,Out
13:35:37,Out
13:35:38,In
13:35:38,Out
13:35:38,Out
13:35:38,Out
13:35:38,In
13:35:38,In
13:35:39,Out
13:35:40,Out
13:35:40,Out
13:35:40,Out
13:35:40,In
13:35:40,Out
13:35:41,Out
13:35:41,Out
13:35:41,Out
13:35:42,In
13:35:42,In
13:35:42,Out
13:35:42,Out
13:35:42,Out
13:35:42,Out
13:35:43,Out
13:35:43,Out
13:35:43,Out
13:35:43,Out
13:35:43,Out
13:35:43,Out
13:35:43,In
13:35:44,Out
13:35:44,Out
13:35:45,Out
13:35:45,In
13:35:45,Out
13:35:45,Out
13:35:45,In
13:35:45,In
13:35:46,Out
13:35:46,Out
13:35:46,In
13:35:46,In
13:35:47,In
13:35:47,In
13:35:47,Out
13:35:47,Out
13:35:47,Out
13:35:48,Out
13:35:48,Out
13:35:48,Out
13:35:48,Out
13:35:49,Out
13:35:49,In
13:35:49,Out
13:35:49,Out
13:35:50,Out
13:35:50,Out
13:35:51,In
13:35:51,In
13:35:51,In
13:35:51,Out
13:35:51,Out
13:35:52,Out
13:35:52,In
13:35:52,In
13:35:52,Out
13:35:52,In
13:35:52,Out
13:35:53,Out
13:35:53,Out
13:35:53,In
13:35:53,In
13:35:53,Out
13:35:53,Out
13:35:54,Out
13:35:54,In
13:35:54,In
13:35:54,In
13:35:54,Out
13:35:55,Out
13:35:55,Out
13:35:55,In
13:35:56,Out
13:35:56,Out
13:35:56,Out
13:35:56,Out
13:35:57,Out
13:35:57,In
13:35:57,Out
13:35:57,Out
13:35:57,Out
13:35:58,Out
13:35:58,Out
13:35:59,Out
13:35:59,In
13:35:59,In
13:35:59,Out
13:35:59,In
13:35:59,In
13:36:00,Out
13:36:00,Out
13:36:00,In
13:36:00,Out
13:36:00,Out
13:36:01,Out
13:36:01,Out
13:36:01,Out
13:36:01,In
13:36:01,Out
13:36:01,Out
13:36:02,In
13:36:02,In
13:36:02,Out
13:36:03,Out
13:36:03,Out
13:36:03,In
13:36:03,Out
13:36:03,In
13:36:04,Out
13:36:05,Out
13:36:05,Out
13:36:05,Out
13:36:05,Out
13:36:06,In
13:36:06,Out
13:36:06,Out
13:36:06,Out
13:36:07,In
13:36:07,Out
13:36:07,In
13:36:07,Out
13:36:07,Out
13:36:07,Out
13:36:08,Out
13:36:08,In
13:36:08,Out
13:36:08,In
13:36:08,Out
13:36:08,Out
13:36:09,In
13:36:09,Out
13:36:09,Out
13:36:09,Out
13:36:09,In
13:36:09,In
13:36:09,Out
13:36:10,Out
13:36:10,In
13:36:11,Out
13:36:11,Out
13:36:12,Out
13:36:12,Out
13:36:13,Out
13:36:13,In
13:36:13,In
13:36:13,Out
13:36:13,In
13:36:14,Out
13:36:14,In
13:36:14,Out
13:36:14,Out
13:36:15,Out
13:36:15,In
13:36:15,Out
13:36:16,Out
13:36:16,Out
13:36:16,Out
13:36:16,Out
13:36:17,Out
13:36:17,Out
13:36:17,Out
13:36:18,Out
13:36:18,Out
13:36:19,Out
13:36:19,Out
13:36:19,In
13:36:19,Out
13:36:19,Out
13:36:20,In
13:36:20,Out
13:36:20,Out
13:36:20,Out
13:36:20,Out
13:36:20,Out
13:36:20,In
13:36:21,In
13:36:21,Out
13:36:21,In
13:36:21,Out
13:36:21,In
13:36:22,Out
13:36:22,In
13:36:22,Out
13:36:22,In
13:36:22,Out
13:36:22,Out
13:36:23,Out
13:36:23,Out
13:36:23,In
13:36:24,Out
13:36:24,Out
13:36:24,Out
13:36:24,Out
13:36:24,Out
13:36:24,In
13:36:24,Out
13:36:25,Out
13:36:25,Out
13:36:25,In
13:36:25,In
13:36:25,Out
13:36:26,Out
13:36:26,Out
13:36:26,Out
13:36:26,Out
13:36:27,Out
13:36:27,Out
13:36:27,In
13:36:27,In
13:36:28,In
13:36:28,In
13:36:28,Out
13:36:28,Out
13:36:29,Out
13:36:29,In
13:36:29,Out
13:36:29,Out
13:36:30,Out
13:36:30,Out
13:36:30,Out
13:36:31,Out
13:36:31,Out
13:36:31,Out
13:36:31,Out
13:36:31,In
13:36:31,In
13:36:32,In
13:36:32,In
13:36:32,Out
13:36:32,In
13:36:33,Out
13:36:33,Out
13:36:33,Out
13:36:34,Out
13:36:34,In
13:36:34,Out
13:36:34,Out
13:36:34,In
13:36:34,In
13:36:34,Out
13:36:34,Out
13:36:34,In
13:36:35,Out
13:36:35,In
13:36:35,Out
13:36:35,In
13:36:35,Out
13:36:35,In
13:36:35,Out
13:36:35,Out
13:36:35,In
13:36:36,Out
13:36:36,Out
13:36:36,In
13:36:36,Out
13:36:36,Out
13:36:36,Out
13:36:37,Out
13:36:37,Out
13:36:38,In
13:36:38,Out
13:36:38,In
13:36:38,Out
13:36:38,In
13:36:38,In
13:36:38,In
13:36:38,Out
13:36:38,Out
13:36:39,In
13:36:39,In
13:36:40,Out
13:36:40,In
13:36:40,Out
13:36:40,Out
13:36:40,In
13:36:41,Out
13:36:41,Out
13:36:41,In
13:36:41,In
13:36:41,Out
13:36:42,Out
13:36:42,In
13:36:42,Out
13:36:42,In
13:36:42,In
13:36:42,Out
13:36:42,Out
13:36:43,In
13:36:43,In
13:36:43,In
13:36:43,Out
13:36:43,Out
13:36:44,Out
13:36:45,Out
13:36:45,Out
13:36:46,Out
13:36:46,Out
13:36:46,In
13:36:46,In
13:36:46,Out
13:36:46,Out
13:36:46,Out
13:36:46,In
13:36:46,In
13:36:47,In
13:36:47,Out
13:36:47,Out
13:36:47,Out
13:36:47,In
13:36:47,Out
13:36:47,Out
13:36:47,Out
13:36:48,Out
13:36:48,In
13:36:48,Out
13:36:49,Out
13:36:49,In
13:36:49,Out
13:36:49,Out
13:36:49,Out
13:36:49,Out
13:36:49,Out
13:36:50,Out
13:36:50,Out
13:36:51,In
13:36:51,Out
13:36:51,In
13:36:51,Out
13:36:51,Out
13:36:52,In
13:36:52,In
13:36:52,Out
13:36:53,Out
13:36:53,Out
13:36:53,Out
13:36:53,In
13:36:53,In
13:36:53,In
13:36:53,Out
13:36:53,Out
13:36:54,Out
13:36:55,Out
13:36:55,Out
13:36:56,Out
13:36:56,In
13:36:56,In
13:36:56,In
13:36:57,Out
13:36:57,In
13:36:57,Out
13:36:58,Out
13:36:58,Out
13:36:58,Out
13:36:59,In
13:37:00,Out
13:37:00,Out
13:37:01,In
13:37:01,Out
13:37:01,Out
13:37:01,Out
13:37:01,In
13:37:01,Out
13:37:02,In
13:37:02,Out
13:37:02,Out
13:37:02,In
13:37:02,Out
13:37:03,Out
13:37:03,In
13:37:03,Out
13:37:04,Out
13:37:04,Out
13:37:04,Out
13:37:05,Out
13:37:05,In
13:37:06,Out
13:37:06,Out
13:37:06,Out
13:37:06,Out
13:37:07,Out
13:37:07,Out
13:37:07,Out
13:37:08,In
13:37:08,Out
13:37:08,Out
13:37:08,Out
13:37:09,Out
13:37:09,In
13:37:09,Out
13:37:09,In
13:37:09,In
13:37:09,Out
13:37:10,Out
13:37:10,Out
13:37:10,Out
13:37:10,Out
13:37:10,Out
13:37:10,Out
13:37:11,Out
13:37:11,In
13:37:11,In
13:37:11,Out
13:37:12,In
13:37:12,Out
13:37:12,In
13:37:12,Out
13:37:12,Out
13:37:13,Out
13:37:13,Out
13:37:13,In
13:37:13,Out
13:37:13,In
13:37:13,Out
13:37:14,In
13:37:14,Out
13:37:14,In
13:37:14,Out
13:37:15,In
13:37:15,Out
13:37:15,In
13:37:15,In
13:37:15,Out
13:37:15,In
13:37:15,Out
13:37:15,Out
13:37:16,Out
13:37:16,In
13:37:16,Out
13:37:16,Out
13:37:16,In
13:37:16,In
13:37:16,Out
13:37:16,Out
13:37:17,Out
13:37:18,In
13:37:18,Out
13:37:18,In
13:37:18,Out
13:37:19,In
13:37:19,Out
13:37:19,In
13:37:19,Out
13:37:19,Out
13:37:19,Out
13:37:19,In
13:37:19,In
13:37:20,Out
13:37:20,Out
13:37:21,Out
13:37:21,Out
13:37:21,Out
13:37:21,In
13:37:21,In
13:37:22,Out
13:37:22,Out
13:37:24,Out
13:37:24,In
13:37:24,Out
13:37:24,In
13:37:24,Out
13:37:24,In
13:37:24,In
13:37:24,Out
13:37:24,Out
13:37:25,Out
13:37:25,In
13:37:25,Out
13:37:26,Out
13:37:26,In
13:37:26,Out
13:37:26,Out
13:37:27,Out
13:37:27,Out
13:37:27,Out
13:37:27,Out
13:37:27,Out
13:37:28,Out
13:37:28,In
13:37:28,Out
13:37:29,Out
13:37:29,Out
13:37:30,Out
13:37:32,Out
13:37:32,Out
13:37:33,Out
13:37:33,Out
13:37:33,In
13:37:33,Out
13:37:33,In
13:37:33,Out
13:37:34,Out
13:37:35,Out
13:37:35,Out
13:37:35,Out
13:37:35,Out
13:37:35,Out
13:37:36,Out
13:37:36,Out
13:37:36,In
13:37:36,Out
13:37:36,Out
13:37:37,Out
13:37:37,Out
13:37:37,Out
13:37:37,In
13:37:37,Out
13:37:38,In
13:37:38,Out
13:37:38,In
13:37:38,In
13:37:38,Out
13:37:38,In
13:37:38,In
13:37:38,In
13:37:39,In
13:37:39,Out
13:37:39,Out
13:37:40,In
13:37:40,Out
13:37:40,Out
13:37:40,In
13:37:40,In
13:37:41,Out
13:37:41,In
13:37:41,In
13:37:42,Out
13:37:42,In
13:37:42,Out
13:37:43,Out
13:37:43,Out
13:37:44,Out
13:37:44,Out
13:37:45,Out
13:37:45,Out
13:37:45,Out
13:37:45,Out
13:37:46,Out
13:37:46,Out
13:37:46,Out
13:37:47,In
13:37:47,Out
13:37:47,Out
13:37:48,Out
13:37:48,Out
13:37:49,In
13:37:49,Out
13:37:49,In
13:37:49,In
13:37:50,Out
13:37:50,Out
13:37:50,In
13:37:50,Out
13:37:50,Out
13:37:50,Out
13:37:50,Out
13:37:50,In
13:37:50,Out
13:37:50,Out
13:37:51,Out
13:37:51,Out
13:37:51,In
13:37:51,In
13:37:51,Out
13:37:51,Out
13:37:52,In
13:37:52,Out
13:37:52,Out
13:37:52,In
13:37:52,In
13:37:52,Out
13:37:52,In
13:37:53,Out
13:37:53,In
13:37:53,In
13:37:53,Out
13:37:54,Out
13:37:54,In
13:37:54,In
13:37:54,Out
13:37:54,Out
13:37:54,Out
13:37:55,In
13:37:55,In
13:37:55,In
13:37:55,Out
13:37:55,Out
13:37:55,In
13:37:55,In
13:37:55,In
13:37:55,Out
13:37:56,In
13:37:56,Out
13:37:56,Out
13:37:56,Out
13:37:56,Out
13:37:56,In
13:37:56,Out
13:37:57,In
13:37:57,Out
13:37:57,Out
13:37:57,In
13:37:57,In
13:37:57,In
13:37:57,Out
13:37:57,Out
13:37:57,In
13:37:58,In
13:37:58,Out
13:37:58,In
13:37:58,In
13:37:58,Out
13:37:58,In
13:37:58,Out
13:37:59,Out
13:37:59,In
13:37:59,In
13:37:59,Out
13:38:00,Out
13:38:00,Out
13:38:00,In
13:38:00,In
13:38:01,Out
13:38:01,In
13:38:01,In
13:38:01,Out
13:38:01,Out
13:38:02,Out
13:38:02,In
13:38:02,In
13:38:03,In
13:38:03,Out
13:38:03,In
13:38:04,In
13:38:04,Out
13:38:05,Out
13:38:05,Out
13:38:05,Out
13:38:06,Out
13:38:07,Out
13:38:08,Out
13:38:08,In
13:38:08,Out
13:38:09,In
13:38:09,Out
13:38:09,Out
13:38:09,Out
13:38:10,Out
13:38:10,Out
13:38:11,In
13:38:11,In
13:38:11,Out
13:38:12,Out
13:38:12,Out
13:38:13,Out
13:38:13,Out
13:38:14,Out
13:38:14,Out
